"","bill_means","id"
"495",17.3670099877586,"Projet.de.loi.N.63.2015.portant.approbation.de.l.accord.de.garantie.conclu.le.23.septembre.2015.entre.le.Gouvernement.de.la.République.Tunisienne.et.la.Banque.Africaine.de.Développement.relatif.au.prêt.accordé.à.la.Société.Tunisienne.de.l.Electricité.et.du.Gaz.pour.la.contribution.au.financement.du.projet.de.développement.du.réseau.de.transport.et.de.distribution.de.gaz.naturel"
"496",17.3833845611222,"Amendment_991"
"497",17.3890699118236,"Amendment_505"
"498",17.4368391042084,"Amendment_283"
"499",17.4916275891784,"Amendment_983"
"500",17.5350539198397,"Amendment_111"
"501",17.5472938066132,"Amendment_503"
"502",17.8036689502515,"Amendment_1071"
"503",17.8225610270541,"Amendment_512"
"504",17.888178754509,"Amendment_255"
"505",18.0039416021094,"Amendment_629"
"506",18.3686000601202,"Amendment_905"
"507",18.490501758517,"Amendment_134"
"508",18.504931004008,"Amendment_461"
"509",18.8338663386774,"Amendment_403"
"510",18.8545264490852,"Amendment_1187"
"511",18.9636560891784,"Amendment_294"
"512",19.0310569799599,"Amendment_138"
"513",19.1091356983968,"Amendment_278"
"514",19.1395312224449,"Amendment_1034"
"515",19.4312375981964,"Amendment_57"
