vote_id,law_id,law_title,vote_title,vote_date,period,bloc,status,n_yes,n_no,n_absent_unexcused,n_absent_excused,n_abstain,n_members,n_present,n_cast,bloc_majority,n_agree_within_bloc,pct_agree_within_bloc,bloc_majority_yn,pct_agree_within_bloc_yn,coalition_majority,pct_agree_within_coalition,follows_coalition
55814ae112bdaa3245ab6e12,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 6 amendé,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,61,1,15,6,2,85,64,62,yes,61,0.953125,yes,0.9838709677419355,yes,0.9366197183098591,TRUE
55814ae112bdaa3245ab6e12,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 6 amendé,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,7,0,1,0,0,8,7,7,yes,7,1,yes,1,yes,0.9366197183098591,TRUE
55814ae112bdaa3245ab6e12,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 6 amendé,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,14,1,1,0,0,16,15,15,yes,14,0.9333333333333333,yes,0.9333333333333333,yes,0.9366197183098591,TRUE
55815c6f12bdaa3245ab6e13,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 7 amendé,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,5,0,3,0,0,8,5,5,yes,5,1,yes,1,yes,0.9924812030075187,TRUE
55815c6f12bdaa3245ab6e13,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 7 amendé,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,9,1,4,1,0,15,10,10,yes,9,0.9,yes,0.9,yes,0.9924812030075187,TRUE
55815c6f12bdaa3245ab6e13,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 7 amendé,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,1,0,14,0,0,15,1,1,yes,1,1,yes,1,yes,0.9924812030075187,TRUE
55815c6f12bdaa3245ab6e13,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 7 amendé,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,57,0,7,5,0,69,57,57,yes,57,1,yes,1,yes,0.9924812030075187,TRUE
55815c6f12bdaa3245ab6e13,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 7 amendé,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,54,0,24,6,1,85,55,54,yes,54,0.9818181818181818,yes,1,yes,0.9924812030075187,TRUE
55815c6f12bdaa3245ab6e13,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 7 amendé,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,1,4,1,0,2,8,7,5,no,4,0.5714285714285714,no,0.8,yes,0.9924812030075187,FALSE
55815c6f12bdaa3245ab6e13,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 7 amendé,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,16,0,0,0,0,16,16,16,yes,16,1,yes,1,yes,0.9924812030075187,TRUE
5582bbba12bdaa3245ab6e15,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,5,0,3,0,0,8,5,5,yes,5,1,yes,1,no,0.9230769230769231,FALSE
5582bbba12bdaa3245ab6e15,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,4,5,5,1,0,15,9,9,no,5,0.5555555555555556,no,0.5555555555555556,no,0.9230769230769231,TRUE
5582bbba12bdaa3245ab6e15,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,1,14,0,0,15,1,1,no,1,1,no,1,no,0.9230769230769231,TRUE
5582bbba12bdaa3245ab6e15,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,2,52,10,5,0,69,54,54,no,52,0.9629629629629629,no,0.9629629629629629,no,0.9230769230769231,TRUE
5582bbba12bdaa3245ab6e15,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,1,53,24,6,1,85,55,54,no,53,0.9636363636363636,no,0.9814814814814815,no,0.9230769230769231,TRUE
5582bbba12bdaa3245ab6e15,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,0,6,2,0,0,8,6,6,no,6,1,no,1,no,0.9230769230769231,TRUE
5582bbba12bdaa3245ab6e15,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,1,15,0,0,0,16,16,16,no,15,0.9375,no,0.9375,no,0.9230769230769231,TRUE
5582c0ff12bdaa3245ab6e16,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°2 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,1,1,3,0,3,8,5,2,abstain,3,0.6,NA,0.5,no,0.8984375,FALSE
5582c0ff12bdaa3245ab6e16,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°2 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,8,1,5,1,0,15,9,9,yes,8,0.8888888888888888,yes,0.8888888888888888,no,0.8984375,FALSE
5582c0ff12bdaa3245ab6e16,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°2 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,1,14,0,0,15,1,1,no,1,1,no,1,no,0.8984375,TRUE
5582c0ff12bdaa3245ab6e16,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°2 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,2,49,9,5,4,69,55,51,no,49,0.8909090909090909,no,0.9607843137254902,no,0.8984375,TRUE
5582c0ff12bdaa3245ab6e16,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°2 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,0,50,27,6,2,85,52,50,no,50,0.9615384615384616,no,1,no,0.8984375,TRUE
5582c0ff12bdaa3245ab6e16,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°2 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,0,5,3,0,0,8,5,5,no,5,1,no,1,no,0.8984375,TRUE
5582c0ff12bdaa3245ab6e16,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°2 relatif à l'article 9,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,1,15,0,0,0,16,16,16,no,15,0.9375,no,0.9375,no,0.8984375,TRUE
5582ec9d12bdaa3245ab6e1b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 9 amendé,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,2,3,3,0,0,8,5,5,no,3,0.6,no,0.6,yes,0.9457364341085271,FALSE
5582ec9d12bdaa3245ab6e1b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 9 amendé,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,6,3,5,1,0,15,9,9,yes,6,0.6666666666666666,yes,0.6666666666666666,yes,0.9457364341085271,TRUE
5582ec9d12bdaa3245ab6e1b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 9 amendé,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,1,14,0,0,15,1,1,no,1,1,no,1,yes,0.9457364341085271,FALSE
5582ec9d12bdaa3245ab6e1b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 9 amendé,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,55,0,8,5,1,69,56,55,yes,55,0.9821428571428571,yes,1,yes,0.9457364341085271,TRUE
5582ec9d12bdaa3245ab6e1b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 9 amendé,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,51,0,25,6,3,85,54,51,yes,51,0.9444444444444444,yes,1,yes,0.9457364341085271,TRUE
5582ec9d12bdaa3245ab6e1b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 9 amendé,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,6,0,2,0,0,8,6,6,yes,6,1,yes,1,yes,0.9457364341085271,TRUE
5582ec9d12bdaa3245ab6e1b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 9 amendé,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,14,0,2,0,0,16,14,14,yes,14,1,yes,1,yes,0.9457364341085271,TRUE
5583050a12bdaa3245ab6e1f,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 10 amendé,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,1,1,3,0,3,8,5,2,abstain,3,0.6,NA,0.5,yes,0.9640287769784173,FALSE
5583050a12bdaa3245ab6e1f,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 10 amendé,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,3,0,9,1,2,15,5,3,yes,3,0.6,yes,1,yes,0.9640287769784173,TRUE
5583050a12bdaa3245ab6e1f,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 10 amendé,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.9640287769784173,NA
5583050a12bdaa3245ab6e1f,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 10 amendé,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,60,0,3,5,1,69,61,60,yes,60,0.9836065573770492,yes,1,yes,0.9640287769784173,TRUE
5583050a12bdaa3245ab6e1f,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 10 amendé,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,62,0,17,6,0,85,62,62,yes,62,1,yes,1,yes,0.9640287769784173,TRUE
5583050a12bdaa3245ab6e1f,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 10 amendé,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,4,0,4,0,0,8,4,4,yes,4,1,yes,1,yes,0.9640287769784173,TRUE
5583050a12bdaa3245ab6e1f,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 10 amendé,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,11,0,5,0,0,16,11,11,yes,11,1,yes,1,yes,0.9640287769784173,TRUE
5583108f12bdaa3245ab6e22,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 11 amendé,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,6,0,2,0,0,8,6,6,yes,6,1,yes,1,yes,0.9925925925925926,TRUE
5583108f12bdaa3245ab6e22,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 11 amendé,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,4,0,10,1,0,15,4,4,yes,4,1,yes,1,yes,0.9925925925925926,TRUE
5583108f12bdaa3245ab6e22,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 11 amendé,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.9925925925925926,NA
5583108f12bdaa3245ab6e22,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 11 amendé,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,60,0,3,5,1,69,61,60,yes,60,0.9836065573770492,yes,1,yes,0.9925925925925926,TRUE
5583108f12bdaa3245ab6e22,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 11 amendé,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,56,0,23,6,0,85,56,56,yes,56,1,yes,1,yes,0.9925925925925926,TRUE
5583108f12bdaa3245ab6e22,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 11 amendé,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,3,0,5,0,0,8,3,3,yes,3,1,yes,1,yes,0.9925925925925926,TRUE
5583108f12bdaa3245ab6e22,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 11 amendé,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,12,0,4,0,0,16,12,12,yes,12,1,yes,1,yes,0.9925925925925926,TRUE
5583284c12bdaa3245ab6e26,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 14 amendé,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,5,1,2,0,0,8,6,6,yes,5,0.8333333333333334,yes,0.8333333333333334,yes,0.9914529914529915,TRUE
5583284c12bdaa3245ab6e26,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 14 amendé,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,7,0,7,1,0,15,7,7,yes,7,1,yes,1,yes,0.9914529914529915,TRUE
5583284c12bdaa3245ab6e26,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 14 amendé,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.9914529914529915,NA
5583284c12bdaa3245ab6e26,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 14 amendé,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,55,0,9,5,0,69,55,55,yes,55,1,yes,1,yes,0.9914529914529915,TRUE
5583284c12bdaa3245ab6e26,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 14 amendé,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,48,0,31,6,0,85,48,48,yes,48,1,yes,1,yes,0.9914529914529915,TRUE
5583284c12bdaa3245ab6e26,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 14 amendé,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,1,0,7,0,0,8,1,1,yes,1,1,yes,1,yes,0.9914529914529915,TRUE
5583284c12bdaa3245ab6e26,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 14 amendé,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,8,0,8,0,0,16,8,8,yes,8,1,yes,1,yes,0.9914529914529915,TRUE
55833c4312bdaa3245ab6e2b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 17,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,2,3,3,0,0,8,5,5,no,3,0.6,no,0.6,yes,0.9487179487179487,FALSE
55833c4312bdaa3245ab6e2b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 17,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,8,2,3,1,1,15,11,10,yes,8,0.7272727272727273,yes,0.8,yes,0.9487179487179487,TRUE
55833c4312bdaa3245ab6e2b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 17,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.9487179487179487,NA
55833c4312bdaa3245ab6e2b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 17,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,51,0,11,5,2,69,53,51,yes,51,0.9622641509433962,yes,1,yes,0.9487179487179487,TRUE
55833c4312bdaa3245ab6e2b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 17,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,47,0,31,6,1,85,48,47,yes,47,0.9791666666666666,yes,1,yes,0.9487179487179487,TRUE
55833c4312bdaa3245ab6e2b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 17,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,3,0,5,0,0,8,3,3,yes,3,1,yes,1,yes,0.9487179487179487,TRUE
55833c4312bdaa3245ab6e2b,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 17,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,11,0,5,0,0,16,11,11,yes,11,1,yes,1,yes,0.9487179487179487,TRUE
5583555812bdaa3245ab6e2c,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 18,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,0,2,3,0,3,8,5,2,abstain,3,0.6,no,1,no,0.6974789915966386,FALSE
5583555812bdaa3245ab6e2c,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 18,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,9,2,3,1,0,15,11,11,yes,9,0.8181818181818182,yes,0.8181818181818182,no,0.6974789915966386,FALSE
5583555812bdaa3245ab6e2c,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 18,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,no,0.6974789915966386,NA
5583555812bdaa3245ab6e2c,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 18,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,8,25,13,5,18,69,51,33,no,25,0.49019607843137253,no,0.7575757575757576,no,0.6974789915966386,TRUE
5583555812bdaa3245ab6e2c,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 18,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,0,51,27,6,1,85,52,51,no,51,0.9807692307692307,no,1,no,0.6974789915966386,TRUE
5583555812bdaa3245ab6e2c,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 18,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,0,0,7,0,1,8,1,0,abstain,1,1,NA,NA,no,0.6974789915966386,FALSE
5583555812bdaa3245ab6e2c,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Amendement N°1 relatif à l'article 18,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,6,5,5,0,0,16,11,11,yes,6,0.5454545454545454,yes,0.5454545454545454,no,0.6974789915966386,FALSE
55836f3b12bdaa3245ab6e2d,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 18 amendé,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,1,4,3,0,0,8,5,5,no,4,0.8,no,0.8,yes,0.943089430894309,FALSE
55836f3b12bdaa3245ab6e2d,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 18 amendé,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,8,0,3,1,3,15,11,8,yes,8,0.7272727272727273,yes,1,yes,0.943089430894309,TRUE
55836f3b12bdaa3245ab6e2d,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 18 amendé,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.943089430894309,NA
55836f3b12bdaa3245ab6e2d,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 18 amendé,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,51,0,11,5,2,69,53,51,yes,51,0.9622641509433962,yes,1,yes,0.943089430894309,TRUE
55836f3b12bdaa3245ab6e2d,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 18 amendé,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,53,0,25,6,1,85,54,53,yes,53,0.9814814814814815,yes,1,yes,0.943089430894309,TRUE
55836f3b12bdaa3245ab6e2d,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 18 amendé,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,1,0,7,0,0,8,1,1,yes,1,1,yes,1,yes,0.943089430894309,TRUE
55836f3b12bdaa3245ab6e2d,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 18 amendé,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,11,0,5,0,0,16,11,11,yes,11,1,yes,1,yes,0.943089430894309,TRUE
5584279a12bdaa3245ab6e33,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 21,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,5,1,1,0,1,8,7,6,yes,5,0.7142857142857143,yes,0.8333333333333334,yes,0.9754098360655737,TRUE
5584279a12bdaa3245ab6e33,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 21,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,10,0,4,1,0,15,10,10,yes,10,1,yes,1,yes,0.9754098360655737,TRUE
5584279a12bdaa3245ab6e33,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 21,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.9754098360655737,NA
5584279a12bdaa3245ab6e33,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 21,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,54,0,10,5,0,69,54,54,yes,54,1,yes,1,yes,0.9754098360655737,TRUE
5584279a12bdaa3245ab6e33,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 21,2015-05-13,P1_2015-02..2018-09,Nidaa Tounes,coalition,51,0,27,6,1,85,52,51,yes,51,0.9807692307692307,yes,1,yes,0.9754098360655737,TRUE
5584279a12bdaa3245ab6e33,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 21,2015-05-13,P1_2015-02..2018-09,Social-Démocrate,opposition,1,0,7,0,0,8,1,1,yes,1,1,yes,1,yes,0.9754098360655737,TRUE
5584279a12bdaa3245ab6e33,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 21,2015-05-13,P1_2015-02..2018-09,Union Patriotique Libre,coalition,9,0,7,0,0,16,9,9,yes,9,1,yes,1,yes,0.9754098360655737,TRUE
55842e7112bdaa3245ab6e34,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 22,2015-05-13,P1_2015-02..2018-09,Afek Tounes,coalition,6,1,1,0,0,8,7,7,yes,6,0.8571428571428571,yes,0.8571428571428571,yes,0.9915966386554622,TRUE
55842e7112bdaa3245ab6e34,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 22,2015-05-13,P1_2015-02..2018-09,Aucun bloc,independent,10,0,4,1,0,15,10,10,yes,10,1,yes,1,yes,0.9915966386554622,TRUE
55842e7112bdaa3245ab6e34,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 22,2015-05-13,P1_2015-02..2018-09,Front Populaire,opposition,0,0,15,0,0,15,0,0,NA,0,NA,NA,NA,yes,0.9915966386554622,NA
55842e7112bdaa3245ab6e34,55085c8012bdaa0d1d9d43eb,Projet de loi organique N°16/2015 relatif au Conseil Supérieur de la Magistrature,Article 22,2015-05-13,P1_2015-02..2018-09,Nahda,coalition,53,0,11,5,0,69,53,53,yes,53,1,yes,1,yes,0.9915966386554622,TRUE
